student_id,gender,department,attendance,internal_marks,assignment_score,previous_cgpa,backlogs,study_hours,at_risk
S43057,Female,Computer,49,60,62,5.71,3,3.7,1
S43058,Male,AI,78,57,98,8.9,0,5.5,0
S43059,Female,Computer,94,78,82,7.4,0,5.1,0
S43060,Male,IT,84,78,57,9.8,0,5.6,0
S43061,Male,IT,65,62,82,8.93,0,3.0,0
S43062,Male,Computer,69,99,88,9.58,0,4.1,0
S43063,Female,AI,72,74,98,8.34,0,3.7,0
S43064,Female,Computer,98,55,77,8.42,0,5.5,0
S43065,Male,Computer,79,75,72,8.98,0,4.5,0
S43066,Female,AI,54,44,47,6.63,2,2.9,1
S43067,Female,AI,74,80,74,8.94,1,3.6,0
S43068,Female,AI,85,62,67,7.49,0,3.3,0
S43069,Female,IT,74,81,87,8.97,1,7.9,0
S43070,Female,IT,83,56,55,8.84,0,7.9,0
S43071,Male,AI,84,56,95,8.66,1,5.7,0
S43072,Female,AI,90,59,65,7.13,1,7.7,0
S43073,Male,IT,93,73,80,6.54,1,3.3,0
S43074,Male,Computer,67,94,88,8.9,0,7.3,0
S43075,Male,AI,87,82,72,7.7,0,3.5,0
S43076,Female,AI,100,81,59,7.12,0,3.7,0
S43077,Female,IT,76,80,95,8.55,0,4.8,0
S43078,Male,IT,69,63,66,6.89,0,3.4,0
S43079,Female,Computer,64,36,70,4.81,1,1.1,1
S43080,Male,IT,78,90,69,7.27,1,7.5,0
S43081,Female,IT,97,86,79,7.23,0,5.5,0
S43082,Male,IT,81,94,89,7.34,0,3.6,0
S43083,Male,Computer,75,83,71,7.01,0,6.9,0
S43084,Female,AI,70,77,79,6.77,1,6.0,0
S43085,Male,IT,78,74,88,9.59,0,3.2,0
S43086,Male,IT,100,58,69,9.73,0,7.8,0
S43087,Male,AI,91,81,99,8.13,0,5.6,0
S43088,Male,IT,95,76,60,7.83,0,6.9,0
S43089,Male,IT,100,86,85,8.07,0,6.1,0
S43090,Female,AI,50,37,53,5.64,2,1.6,1
S43091,Male,AI,66,99,81,8.57,1,6.0,0
S43092,Male,IT,83,88,78,7.24,0,7.1,0
S43093,Female,AI,75,74,68,8.14,0,6.0,0
S43094,Male,AI,97,76,68,8.54,0,7.7,0
S43095,Female,AI,73,56,69,6.57,0,6.9,0
S43096,Male,IT,68,38,45,6.06,2,3.1,1
S43097,Male,IT,83,63,97,8.97,0,7.9,0
S43098,Male,AI,86,65,82,8.84,0,3.9,0
S43099,Male,IT,65,65,90,6.62,0,7.2,0
S43100,Male,IT,69,62,86,9.0,0,7.1,0
S43101,Female,Computer,87,63,70,8.69,0,7.4,0
S43102,Female,IT,76,60,60,9.93,0,6.6,0
S43103,Male,IT,89,89,60,7.53,0,7.8,0
S43104,Male,Computer,93,62,73,7.67,0,7.6,0
S43105,Female,AI,85,90,66,6.81,0,7.7,0
S43106,Female,Computer,86,67,73,7.19,0,7.9,0
S43107,Female,Computer,73,93,64,7.23,0,7.2,0
S43108,Male,AI,55,63,47,6.76,2,3.0,1
S43109,Male,AI,72,93,69,9.93,1,6.2,0
S43110,Female,AI,81,81,82,7.51,0,5.7,0
S43111,Male,AI,87,97,97,8.71,0,7.5,0
S43112,Female,IT,54,46,63,6.45,1,1.6,1
S43113,Female,AI,73,82,77,8.19,0,5.7,0
S43114,Female,IT,75,85,71,8.53,0,3.1,0
S43115,Female,Computer,98,55,64,7.61,0,6.1,0
S43116,Male,Computer,66,48,48,5.39,2,3.5,1
S43117,Female,Computer,85,94,82,8.79,0,5.2,0
S43118,Male,IT,86,77,70,7.15,1,3.9,0
S43119,Female,Computer,94,71,99,6.61,0,4.3,0
S43120,Female,Computer,81,88,65,7.08,0,6.9,0
S43121,Female,IT,57,63,69,5.96,3,2.7,1
S43122,Female,AI,62,59,65,5.25,2,2.3,1
S43123,Male,IT,88,92,98,7.17,1,7.8,0
S43124,Female,IT,65,52,50,6.51,2,3.2,1
S43125,Male,AI,92,57,60,8.46,0,3.6,0
S43126,Female,IT,54,59,58,6.18,1,1.2,1
S43127,Female,IT,96,83,69,8.07,0,7.2,0
S43128,Female,IT,77,93,80,7.65,0,3.9,0
S43129,Male,IT,68,81,83,7.21,1,7.3,0
S43130,Female,Computer,78,75,64,9.24,0,5.7,0
S43131,Female,AI,91,66,73,8.06,0,6.9,0
S43132,Male,AI,60,65,53,6.07,3,3.9,1
S43133,Female,Computer,100,72,63,7.35,0,6.0,0
S43134,Female,IT,67,76,62,8.54,0,4.4,0
S43135,Male,IT,66,88,90,9.68,0,7.9,0
S43136,Male,Computer,57,61,35,6.24,1,2.6,1
S43137,Male,AI,85,90,56,7.41,1,5.4,0
S43138,Female,IT,80,98,82,8.7,0,6.5,0
S43139,Male,Computer,90,95,99,9.33,0,7.7,0
S43140,Male,AI,62,54,45,6.37,3,3.6,1
S43141,Male,IT,74,85,100,8.21,1,7.3,0
S43142,Female,Computer,75,89,67,7.69,0,6.7,0
S43143,Female,IT,72,81,88,8.6,0,4.2,0
S43144,Female,Computer,82,95,90,7.17,0,7.6,0
S43145,Male,AI,90,82,67,8.54,0,4.6,0
S43146,Male,Computer,92,96,97,8.65,0,3.7,0
S43147,Female,IT,77,70,94,9.48,0,6.1,0
S43148,Male,AI,58,38,58,6.44,3,2.6,1
S43149,Female,IT,98,78,74,9.45,1,6.8,0
S43150,Male,AI,73,80,69,7.17,0,7.8,0
S43151,Male,Computer,47,49,35,5.25,3,2.4,1
S43152,Female,IT,92,89,84,8.34,0,3.7,0
S43153,Male,IT,76,77,86,7.12,0,6.6,0
S43154,Male,Computer,63,51,62,5.31,3,3.8,1
S43155,Male,IT,80,81,81,8.35,0,3.0,0
S43156,Male,IT,100,71,100,6.79,0,6.0,0
S43157,Female,IT,87,100,100,6.9,1,3.6,0
S43158,Male,AI,97,92,78,8.49,1,7.8,0
S43159,Male,IT,45,62,39,5.09,3,2.2,1
S43160,Female,Computer,72,86,100,7.46,0,7.8,0
S43161,Male,Computer,95,92,91,7.65,0,4.9,0
S43162,Male,Computer,60,42,55,4.97,1,2.8,1
S43163,Male,AI,76,97,75,8.18,1,5.1,0
S43164,Male,AI,88,83,69,6.99,0,5.5,0
S43165,Female,Computer,89,64,90,9.5,0,5.2,0
S43166,Female,IT,69,44,43,5.47,3,2.0,1
S43167,Female,Computer,81,89,91,8.49,0,6.6,0
S43168,Female,IT,77,74,72,6.77,0,3.8,0
S43169,Male,IT,47,54,66,6.79,3,1.6,1
S43170,Male,IT,90,91,92,9.0,1,7.5,0
S43171,Female,IT,65,95,70,9.25,0,4.7,0
S43172,Female,IT,65,59,98,8.25,0,7.2,0
S43173,Male,AI,89,90,55,6.55,0,4.9,0
S43174,Male,AI,68,64,64,7.22,0,4.5,0
S43175,Male,AI,94,99,59,8.24,0,7.9,0
S43176,Male,AI,78,77,82,9.85,0,3.2,0
S43177,Male,Computer,74,76,70,8.08,1,4.0,0
S43178,Male,IT,87,90,66,7.66,0,5.5,0
S43179,Male,IT,73,76,86,6.71,0,5.6,0
S43180,Male,Computer,78,70,97,8.88,0,5.0,0
S43181,Male,Computer,99,92,69,9.41,0,5.4,0
S43182,Female,Computer,81,55,72,8.85,1,3.1,0
S43183,Male,Computer,99,70,94,7.79,1,5.1,0
S43184,Female,Computer,71,72,63,8.45,0,3.9,0
S43185,Male,IT,90,76,91,9.12,0,4.8,0
S43186,Male,IT,96,61,87,9.15,0,3.4,0
S43187,Male,IT,64,36,68,5.76,2,1.0,1
S43188,Male,Computer,67,67,55,8.89,0,5.0,0
S43189,Female,IT,94,56,69,9.03,1,4.1,0
S43190,Male,Computer,97,57,73,7.51,0,7.0,0
S43191,Female,AI,85,73,92,8.07,0,4.9,0
S43192,Male,IT,74,98,68,9.49,0,7.4,0
S43193,Female,IT,79,69,96,9.2,0,4.8,0
S43194,Male,IT,98,67,77,7.78,0,3.9,0
S43195,Female,Computer,91,62,81,7.07,1,3.0,0
S43196,Male,Computer,62,58,44,5.15,1,2.3,1
S43197,Female,AI,90,75,66,7.55,1,5.4,0
S43198,Female,Computer,73,65,64,6.52,0,6.5,0
S43199,Male,IT,84,96,74,6.81,1,5.4,0
S43200,Male,Computer,84,76,89,8.39,0,6.9,0
S43201,Male,Computer,57,37,49,5.33,3,2.8,1
S43202,Female,Computer,80,71,78,6.75,1,4.6,0
S43203,Female,AI,68,74,75,9.45,0,5.8,0
S43204,Female,IT,60,42,51,5.4,1,3.5,1
S43205,Male,AI,71,69,89,6.77,0,6.6,0
S43206,Female,AI,82,92,68,8.17,0,3.3,0
S43207,Female,IT,54,54,55,5.64,1,1.9,1
S43208,Female,Computer,100,91,98,8.47,0,7.9,0
S43209,Male,Computer,80,98,96,8.4,0,6.7,0
S43210,Male,Computer,93,56,80,8.89,0,7.5,0
S43211,Female,Computer,69,65,69,6.11,2,3.2,1
S43212,Male,AI,91,95,76,8.55,0,4.4,0
S43213,Female,IT,65,36,67,5.9,3,3.9,1
S43214,Male,AI,76,93,82,9.18,0,6.7,0
S43215,Male,Computer,95,90,61,6.67,0,4.7,0
S43216,Female,Computer,99,86,96,9.85,1,3.0,0
S43217,Male,AI,80,63,68,7.85,0,7.4,0
S43218,Male,AI,77,89,69,6.65,0,4.1,0
S43219,Male,Computer,78,56,57,7.19,0,3.9,0
S43220,Male,Computer,80,76,95,8.66,0,3.9,0
S43221,Male,Computer,95,82,82,9.47,0,4.6,0
S43222,Female,AI,94,78,84,8.02,1,7.6,0
S43223,Female,Computer,56,62,65,5.0,1,1.1,1
S43224,Female,IT,69,63,49,6.36,2,3.0,1
S43225,Male,AI,68,59,100,9.35,0,4.3,0
S43226,Female,Computer,78,88,68,7.7,0,8.0,0
S43227,Female,Computer,48,63,69,4.82,3,1.3,1
S43228,Female,AI,92,80,66,7.53,0,5.7,0
S43229,Male,Computer,98,100,63,8.65,1,5.2,0
S43230,Female,AI,79,100,92,9.69,0,3.1,0
S43231,Male,Computer,72,81,62,7.28,0,3.9,0
S43232,Female,Computer,96,72,92,6.7,0,6.8,0
S43233,Female,IT,77,86,90,7.3,0,5.6,0
S43234,Male,Computer,80,93,62,9.61,0,3.6,0
S43235,Female,AI,96,95,74,8.97,1,4.1,0
S43236,Male,AI,100,75,75,8.49,0,7.8,0
S43237,Male,AI,79,99,66,9.4,0,3.8,0
S43238,Female,Computer,68,83,75,8.47,0,6.7,0
S43239,Female,AI,67,38,52,5.15,1,3.6,1
S43240,Male,IT,96,57,67,8.93,1,4.9,0
S43241,Male,Computer,77,70,81,9.02,0,3.8,0
S43242,Female,Computer,79,83,65,9.55,0,4.9,0
S43243,Female,Computer,86,98,88,9.86,0,5.9,0
S43244,Female,IT,65,62,75,9.53,0,6.2,0
S43245,Male,Computer,97,63,84,7.57,0,7.6,0
S43246,Male,IT,99,75,77,9.11,0,4.2,0
S43247,Female,IT,67,52,60,4.94,2,3.6,1
S43248,Male,IT,97,97,91,7.67,0,6.3,0
S43249,Female,Computer,63,62,44,5.83,1,1.5,1
S43250,Male,IT,82,57,84,9.5,0,4.3,0
S43251,Male,AI,68,72,94,9.9,0,6.2,0
S43252,Female,Computer,74,100,80,9.46,1,5.5,0
S43253,Female,AI,73,99,91,6.77,0,3.6,0
S43254,Female,AI,71,68,93,8.82,0,4.1,0
S43255,Female,AI,57,42,68,4.85,3,2.7,1
S43256,Male,IT,100,87,77,7.68,0,4.0,0
S43257,Male,IT,67,36,55,5.65,2,1.7,1
S43258,Male,Computer,95,55,92,7.47,0,4.1,0
S43259,Female,IT,75,94,92,6.88,0,3.4,0
S43260,Female,AI,52,63,62,5.37,3,2.7,1
S43261,Male,IT,96,76,67,8.81,1,4.6,0
S43262,Male,IT,45,41,54,5.22,2,2.7,1
S43263,Male,IT,93,64,75,9.35,0,6.6,0
S43264,Male,IT,64,60,40,6.27,2,3.4,1
S43265,Female,Computer,66,89,64,8.4,0,7.5,0
S43266,Female,Computer,57,61,68,5.7,2,3.2,1
S43267,Male,AI,67,62,75,7.53,0,4.8,0
S43268,Male,AI,100,81,85,7.94,1,8.0,0
S43269,Male,IT,51,57,69,5.58,1,1.9,1
S43270,Male,AI,81,74,78,9.25,0,7.0,0
S43271,Male,AI,67,57,52,5.9,2,1.1,1
S43272,Male,Computer,80,71,95,6.52,0,5.6,0
S43273,Male,AI,79,69,97,8.61,0,3.8,0
S43274,Female,AI,61,40,59,5.31,3,3.0,1
S43275,Male,IT,87,76,62,7.03,0,4.3,0
S43276,Female,IT,70,38,57,6.24,1,3.6,1
S43277,Female,AI,70,100,82,8.08,1,6.2,0
S43278,Male,AI,99,62,89,7.84,0,3.2,0
S43279,Female,Computer,78,88,77,7.51,0,7.2,0
S43280,Female,Computer,94,96,60,7.1,0,7.3,0
S43281,Male,IT,72,93,62,9.68,0,5.7,0
S43282,Female,IT,78,84,86,7.65,0,7.7,0
S43283,Male,AI,84,92,66,7.94,0,7.5,0
S43284,Female,AI,82,63,56,9.15,1,4.5,0
S43285,Female,Computer,71,89,89,8.78,0,4.7,0
S43286,Male,IT,65,68,100,7.73,0,3.4,0
S43287,Female,IT,70,72,58,7.81,0,5.6,0
S43288,Female,IT,65,62,51,5.76,3,2.1,1
S43289,Female,IT,71,56,97,8.47,1,3.4,0
S43290,Female,IT,76,64,68,8.4,1,4.8,0
S43291,Female,AI,89,67,56,9.56,0,7.8,0
S43292,Female,IT,61,51,65,6.68,2,3.0,1
S43293,Male,Computer,66,100,74,9.06,1,6.2,0
S43294,Female,Computer,98,84,97,6.59,0,7.2,0
S43295,Female,AI,69,60,57,7.17,0,7.6,0
S43296,Female,AI,69,64,61,5.16,3,2.8,1
S43297,Female,AI,79,59,57,9.82,0,3.8,0
S43298,Male,IT,87,59,74,7.98,0,3.3,0
S43299,Male,AI,73,56,92,9.26,0,6.9,0
S43300,Male,Computer,71,97,56,7.17,0,5.4,0
S43301,Female,AI,83,79,78,8.83,0,7.2,0
S43302,Female,AI,79,70,60,9.67,0,7.2,0
S43303,Female,AI,68,65,77,6.98,0,5.6,0
S43304,Female,AI,98,68,95,8.25,0,5.3,0
S43305,Male,IT,65,51,42,6.21,3,2.1,1
S43306,Female,Computer,66,65,47,5.76,3,2.5,1
S43307,Female,Computer,79,55,77,7.99,0,5.1,0
S43308,Female,AI,86,63,90,7.97,0,6.0,0
S43309,Female,AI,61,59,57,5.68,3,2.4,1
S43310,Male,IT,84,71,85,8.74,0,7.2,0
S43311,Male,AI,71,74,90,8.0,0,5.3,0
S43312,Male,IT,87,59,58,6.8,0,3.3,0
S43313,Male,Computer,85,99,78,9.34,0,5.1,0
S43314,Female,AI,86,61,70,7.49,0,4.7,0
S43315,Female,Computer,77,91,75,9.19,0,5.7,0
S43316,Male,AI,70,86,97,7.31,1,3.2,0
S43317,Male,AI,91,100,94,7.82,0,4.8,0
S43318,Male,Computer,67,61,72,9.6,0,4.3,0
S43319,Female,IT,80,100,99,8.78,0,7.6,0
S43320,Male,Computer,67,69,84,6.73,0,4.1,0
S43321,Male,IT,78,86,62,7.58,0,4.0,0
S43322,Female,Computer,82,71,75,6.8,0,5.8,0
S43323,Female,AI,46,56,44,5.55,3,3.9,1
S43324,Male,IT,91,72,66,7.27,0,7.5,0
S43325,Female,AI,69,35,41,6.68,2,1.5,1
S43326,Female,AI,70,60,70,6.38,2,3.9,1
S43327,Male,IT,71,76,63,7.65,1,5.8,0
S43328,Male,Computer,53,59,65,5.86,1,3.2,1
S43329,Male,AI,66,92,63,8.2,0,7.6,0
S43330,Male,IT,95,66,96,7.4,1,3.8,0
S43331,Female,AI,77,86,61,7.87,0,6.1,0
S43332,Female,Computer,66,82,80,7.19,0,4.6,0
S43333,Male,AI,62,35,50,6.17,3,2.4,1
S43334,Female,IT,96,89,98,8.7,1,5.8,0
S43335,Female,IT,72,80,93,6.68,0,3.3,0
S43336,Female,Computer,97,82,56,6.95,0,5.5,0
S43337,Male,Computer,83,77,94,6.88,0,6.3,0
S43338,Female,IT,99,74,77,9.07,0,3.5,0
S43339,Male,Computer,100,92,77,9.34,1,3.1,0
S43340,Male,IT,71,77,69,8.55,0,4.2,0
S43341,Male,Computer,80,72,66,8.44,1,4.7,0
S43342,Female,IT,88,61,71,7.37,0,3.3,0
S43343,Male,AI,75,67,96,7.8,0,5.8,0
S43344,Female,Computer,68,69,81,7.44,0,4.8,0
S43345,Female,Computer,71,80,59,8.29,0,6.6,0
S43346,Male,IT,71,98,83,6.64,1,6.1,0
S43347,Female,Computer,76,92,77,7.31,0,3.4,0
S43348,Male,IT,94,84,80,8.36,0,7.8,0
S43349,Female,AI,87,68,76,7.1,0,4.0,0
S43350,Female,AI,52,43,50,4.82,1,2.3,1
S43351,Female,AI,89,65,76,9.61,0,6.0,0
S43352,Male,IT,59,48,37,6.77,1,1.2,1
S43353,Male,AI,81,59,83,6.77,1,4.2,0
S43354,Male,AI,55,59,62,6.71,3,2.5,1
S43355,Male,AI,46,36,70,5.06,1,2.4,1
S43356,Male,Computer,50,46,36,5.81,2,2.9,1
S43357,Male,IT,93,69,68,7.83,1,3.5,0
S43358,Male,IT,80,75,56,7.67,0,7.0,0
S43359,Female,AI,66,80,70,7.64,1,7.7,0
S43360,Female,IT,56,65,60,6.43,2,2.1,1
S43361,Male,Computer,68,73,59,7.03,0,3.1,0
S43362,Female,AI,72,91,76,9.58,0,4.3,0
S43363,Male,IT,82,78,58,7.23,0,3.5,0
S43364,Male,Computer,91,67,96,8.0,0,5.6,0
S43365,Female,IT,88,72,55,7.68,0,5.1,0
S43366,Male,IT,68,62,51,5.8,3,2.3,1
S43367,Female,AI,75,56,99,7.94,1,6.0,0
S43368,Female,IT,87,80,75,8.58,0,7.9,0
S43369,Female,IT,93,100,66,8.09,0,5.5,0
S43370,Female,AI,46,45,46,6.02,3,3.9,1
S43371,Male,AI,99,55,95,7.01,0,5.6,0
S43372,Male,IT,68,59,61,9.8,0,3.6,0
S43373,Male,Computer,48,39,56,5.19,3,3.6,1
S43374,Male,IT,66,46,63,5.21,2,2.3,1
S43375,Male,Computer,79,65,68,9.71,0,3.4,0
S43376,Female,AI,84,83,86,9.57,0,6.3,0
S43377,Male,Computer,87,65,60,7.22,0,4.4,0
S43378,Female,AI,95,95,88,6.93,1,6.0,0
S43379,Female,Computer,95,87,56,9.45,0,3.9,0
S43380,Male,Computer,69,49,45,5.48,1,3.6,1
S43381,Male,Computer,58,62,48,5.59,2,1.2,1
S43382,Female,Computer,54,62,37,6.64,1,2.0,1
S43383,Male,Computer,94,87,94,6.54,0,4.5,0
S43384,Male,AI,70,83,74,9.45,1,3.6,0
S43385,Male,Computer,45,62,44,5.11,2,2.6,1
S43386,Female,AI,78,98,65,9.2,0,4.2,0
S43387,Female,Computer,92,98,91,9.37,1,7.7,0
S43388,Male,IT,59,46,41,5.36,1,2.7,1
S43389,Male,IT,94,64,75,6.9,0,4.3,0
S43390,Female,Computer,75,87,97,8.86,0,7.6,0
S43391,Female,AI,98,63,62,7.03,0,4.0,0
S43392,Female,IT,75,67,99,8.07,0,7.8,0
S43393,Male,Computer,71,85,100,8.53,0,6.8,0
S43394,Male,AI,70,63,79,8.15,0,4.8,0
S43395,Male,Computer,97,59,75,7.87,1,6.6,0
S43396,Female,IT,65,92,63,9.71,0,7.0,0
S43397,Female,Computer,84,78,74,7.19,1,3.8,0
S43398,Male,IT,70,57,93,8.02,0,6.2,0
S43399,Female,AI,96,66,61,8.86,0,6.4,0
S43400,Male,AI,98,55,67,9.98,1,3.1,0
S43401,Male,IT,100,85,74,8.11,1,4.6,0
S43402,Male,AI,89,98,88,9.46,0,7.3,0
S43403,Female,IT,98,80,85,7.45,0,4.8,0
S43404,Male,IT,97,99,79,9.31,0,7.4,0
S43405,Male,IT,77,75,67,7.64,1,5.3,0
S43406,Male,IT,90,77,87,8.75,1,6.2,0
S43407,Female,IT,100,59,98,7.32,0,6.2,0
S43408,Male,Computer,66,76,58,8.02,0,7.6,0
S43409,Female,Computer,48,51,53,5.34,3,1.2,1
S43410,Female,AI,94,80,79,9.72,0,4.9,0
S43411,Male,AI,84,58,96,6.52,0,5.4,0
S43412,Female,AI,74,85,63,7.76,1,5.6,0
S43413,Female,Computer,82,65,55,7.66,0,6.1,0
S43414,Male,IT,74,79,76,7.6,1,4.6,0
S43415,Female,Computer,49,47,36,4.89,2,3.9,1
S43416,Female,Computer,49,51,56,6.56,2,1.7,1
S43417,Female,Computer,91,69,80,6.69,0,5.4,0
S43418,Female,AI,90,71,88,8.56,0,3.9,0
S43419,Female,AI,82,86,66,9.14,0,3.4,0
S43420,Male,AI,78,78,99,9.56,0,7.0,0
S43421,Female,Computer,56,43,46,5.9,1,1.9,1
S43422,Male,AI,70,63,89,9.77,0,4.0,0
S43423,Female,AI,56,54,51,5.39,1,2.3,1
S43424,Male,AI,69,57,72,7.93,0,3.7,0
S43425,Male,IT,64,35,43,6.67,1,3.8,1
S43426,Male,Computer,73,84,58,9.48,0,5.4,0
S43427,Female,Computer,45,61,60,6.25,3,1.9,1
S43428,Male,Computer,66,95,57,8.22,0,4.9,0
S43429,Female,IT,71,85,83,9.78,0,3.2,0
S43430,Male,IT,70,56,43,6.76,3,3.3,1
S43431,Male,Computer,45,36,65,5.39,2,2.7,1
S43432,Female,Computer,88,90,78,8.92,1,3.8,0
S43433,Male,IT,94,99,55,9.42,0,6.1,0
S43434,Female,Computer,70,95,88,7.0,1,6.4,0
S43435,Female,AI,82,72,98,9.63,1,8.0,0
S43436,Female,AI,92,73,93,8.25,0,3.9,0
S43437,Female,AI,68,59,98,7.33,0,3.6,0
S43438,Female,IT,71,63,80,7.01,0,5.8,0
S43439,Male,IT,98,56,61,9.71,0,3.1,0
S43440,Male,Computer,95,85,62,8.61,0,7.5,0
S43441,Male,AI,68,35,43,6.52,1,3.3,1
S43442,Female,AI,85,85,68,9.47,0,7.3,0
S43443,Male,AI,74,86,70,6.95,0,3.5,0
S43444,Female,AI,46,51,58,6.15,3,2.5,1
S43445,Male,AI,100,88,72,9.73,0,5.4,0
S43446,Female,IT,60,36,42,6.75,3,3.5,1
S43447,Male,AI,69,90,72,6.82,1,7.3,0
S43448,Male,IT,94,59,95,7.83,0,5.6,0
S43449,Male,AI,81,96,96,6.9,0,5.0,0
S43450,Female,Computer,83,100,72,8.45,0,3.9,0
S43451,Male,Computer,83,55,94,8.08,1,7.1,0
S43452,Female,AI,99,82,62,9.37,0,5.4,0
S43453,Female,AI,71,64,67,9.82,1,3.8,0
S43454,Female,Computer,95,82,59,7.51,1,4.0,0
S43455,Female,IT,89,57,62,8.11,1,6.6,0
S43456,Female,AI,46,52,49,6.45,1,3.7,1
S43457,Female,AI,67,65,60,9.45,1,3.6,0
S43458,Male,AI,79,88,83,6.71,0,4.8,0
S43459,Female,Computer,65,60,47,5.84,2,2.9,1
S43460,Male,AI,69,77,83,7.97,0,3.7,0
S43461,Female,AI,87,81,63,6.72,0,4.4,0
S43462,Female,AI,88,73,90,8.13,0,7.7,0
S43463,Female,IT,91,62,73,8.41,0,5.9,0
S43464,Male,Computer,70,60,68,9.94,1,4.5,0
S43465,Male,IT,49,59,40,6.55,1,3.9,1
S43466,Female,AI,60,60,43,6.4,1,3.1,1
S43467,Male,AI,98,77,82,8.84,0,6.8,0
S43468,Female,Computer,75,73,56,8.17,0,5.7,0
S43469,Male,IT,74,62,90,9.59,1,4.0,0
S43470,Male,AI,86,61,72,7.93,0,3.7,0
S43471,Male,Computer,84,91,65,6.62,1,4.3,0
S43472,Female,AI,66,58,82,7.55,0,4.6,0
S43473,Male,AI,89,63,57,7.82,0,6.5,0
S43474,Male,Computer,95,91,93,9.65,0,3.5,0
S43475,Male,Computer,73,75,85,8.88,1,3.4,0
S43476,Female,AI,100,99,56,7.39,0,5.9,0
S43477,Female,IT,83,55,56,9.1,0,5.8,0
S43478,Female,IT,72,97,88,7.14,0,4.1,0
S43479,Male,AI,87,86,56,9.79,0,8.0,0
S43480,Female,Computer,65,64,50,5.33,1,3.2,1
S43481,Male,Computer,85,55,79,8.29,0,5.3,0
S43482,Female,AI,81,81,55,9.85,0,4.2,0
S43483,Male,IT,65,67,96,7.96,1,7.0,0
S43484,Female,AI,66,37,35,5.79,3,2.3,1
S43485,Male,IT,90,67,55,9.94,0,5.5,0
S43486,Male,Computer,75,67,80,8.87,1,7.6,0
S43487,Female,IT,67,61,88,6.58,0,3.8,0
S43488,Male,AI,96,70,72,6.51,0,7.0,0
S43489,Female,IT,78,59,79,8.69,0,5.2,0
S43490,Female,AI,98,55,75,8.37,0,7.6,0
S43491,Male,IT,99,92,74,8.11,1,7.4,0
S43492,Female,IT,76,87,92,6.51,0,3.5,0
S43493,Male,Computer,71,60,56,9.93,1,6.5,0
S43494,Male,AI,61,48,68,6.15,1,1.9,1
S43495,Male,Computer,98,95,63,8.13,0,7.3,0
S43496,Female,AI,95,60,85,9.69,0,3.3,0
S43497,Female,AI,60,54,44,6.68,3,3.2,1
S43498,Female,Computer,59,40,36,4.92,3,3.9,1
S43499,Female,Computer,79,97,93,7.6,1,6.6,0
S43500,Male,Computer,72,57,93,6.6,1,4.9,0
S43501,Female,Computer,46,54,50,5.19,2,2.3,1
S43502,Male,IT,68,41,42,5.58,1,2.3,1
S43503,Female,IT,94,84,70,8.88,0,3.7,0
S43504,Male,IT,94,69,76,8.23,0,5.8,0
S43505,Male,AI,65,62,79,9.99,0,6.5,0
S43506,Female,Computer,74,85,99,8.31,0,5.2,0
S43507,Female,AI,68,72,75,6.75,0,7.3,0
S43508,Female,IT,71,65,98,7.89,0,8.0,0
S43509,Male,Computer,95,59,86,8.98,0,8.0,0
S43510,Female,AI,60,61,53,4.86,2,3.1,1
S43511,Female,Computer,83,95,69,6.98,1,4.0,0
S43512,Male,IT,78,59,100,9.77,0,7.9,0
S43513,Male,AI,65,61,87,9.23,0,3.1,0
S43514,Male,AI,86,69,91,8.69,1,5.5,0
S43515,Female,IT,66,57,63,6.31,3,1.9,1
S43516,Female,Computer,70,38,51,6.36,3,2.5,1
S43517,Male,AI,70,81,87,9.71,0,7.5,0
S43518,Male,Computer,77,64,67,7.02,0,6.0,0
S43519,Male,Computer,53,36,47,5.02,3,2.9,1
S43520,Female,AI,96,92,67,7.13,1,7.8,0
S43521,Female,IT,77,56,96,7.53,1,6.6,0
S43522,Male,AI,67,57,58,6.58,2,1.2,1
S43523,Male,IT,79,90,70,8.01,1,6.8,0
S43524,Female,IT,77,84,56,8.11,0,7.1,0
S43525,Male,Computer,100,91,100,8.99,1,4.6,0
S43526,Male,Computer,68,68,97,8.39,0,6.4,0
S43527,Female,IT,97,55,100,7.14,0,3.3,0
S43528,Male,IT,81,97,59,7.63,0,4.8,0
S43529,Male,AI,53,39,61,5.4,2,2.3,1
S43530,Male,IT,92,96,92,9.47,0,6.9,0
S43531,Female,Computer,72,79,70,7.32,0,7.6,0
S43532,Male,IT,49,58,37,5.48,2,3.5,1
S43533,Male,Computer,76,63,83,7.28,0,7.6,0
S43534,Male,AI,86,96,85,7.31,0,5.5,0
S43535,Female,Computer,76,72,67,7.66,0,7.5,0
S43536,Female,Computer,68,43,46,6.58,1,3.0,1
S43537,Female,Computer,92,89,67,7.4,0,8.0,0
S43538,Female,AI,88,75,68,7.56,0,3.8,0
S43539,Female,Computer,70,79,68,8.45,0,3.9,0
S43540,Female,Computer,87,99,56,9.24,0,4.5,0
S43541,Male,Computer,76,78,76,6.57,0,6.3,0
S43542,Female,AI,69,73,94,8.62,1,7.4,0
S43543,Male,Computer,83,90,85,7.18,0,6.1,0
S43544,Male,AI,78,85,62,8.81,0,6.9,0
S43545,Male,Computer,90,100,88,9.33,0,5.4,0
S43546,Male,IT,68,64,98,7.09,0,3.0,0
S43547,Male,IT,85,55,79,8.86,1,4.8,0
S43548,Male,Computer,97,57,83,6.79,0,3.9,0
